ad_id,number_of_bathrooms,number_of_bedrooms,number_of_beds,listing_type,number_rented,revenue,latitude,longitude,is_superhost,number_of_reviews,2023_price,2023_predict_price,2024_price,2024_predict_price,2025_price,2025_predict_price,2026_price,2026_predict_price
22243318,1.00,2.00,2.00,Espaço inteiro: apartamento,195,93600.00,-27.13,-48.60,False,19,480.00,476.24,498.29,494.10,518.17,514.47,538.90,535.23
22374889,2.00,2.00,2.00,Espaço inteiro: apartamento,326,93430.00,-27.13,-48.61,False,201,286.60,284.90,297.51,295.76,309.39,307.35,321.76,319.61
32420779,3.00,3.00,3.00,Espaço inteiro: apartamento,306,93350.00,-27.14,-48.60,False,1,305.07,302.90,316.69,313.36,329.32,326.30,342.50,338.05
43774252,2.00,3.00,5.00,Espaço inteiro: apartamento,269,93300.00,-27.14,-48.59,False,2,346.84,347.22,360.05,360.42,374.42,375.41,389.40,389.24
605748852048435444,2.00,3.00,3.00,Espaço inteiro: apartamento,295,93119.00,-27.13,-48.60,False,2,315.66,317.38,327.68,329.86,340.76,342.28,354.39,356.25
37143600,2.00,3.00,4.00,Espaço inteiro: apartamento,333,93000.00,-27.13,-48.60,False,29,279.28,280.11,289.92,290.72,301.49,302.14,313.55,314.32
755641922358414846,1.00,1.00,2.00,Quarto inteiro em apartamento,172,92850.00,-27.10,-48.61,False,0,539.83,547.11,560.39,562.93,582.75,588.29,606.06,609.05
31595639,1.00,2.00,3.00,Espaço inteiro: casa,232,92800.00,-27.09,-48.62,False,0,400.00,405.21,415.24,418.23,431.81,436.68,449.08,455.49
46878566,3.00,3.00,3.00,Espaço inteiro: apartamento,336,92750.00,-27.09,-48.61,True,10,276.04,282.36,286.56,294.22,297.99,304.64,309.91,315.49
40666404,2.00,2.00,5.00,Espaço inteiro: casa,333,92490.00,-27.09,-48.62,False,25,277.75,278.60,288.33,288.56,299.83,300.56,311.83,312.43
53936201,2.00,3.00,3.00,Espaço inteiro: apartamento,79,92478.00,-27.14,-48.59,False,11,1170.61,1063.87,1215.21,1109.40,1263.69,1150.36,1314.24,1191.53
17512358,2.00,2.00,6.00,Espaço inteiro: apartamento,335,92410.00,-27.14,-48.60,True,44,275.85,277.15,286.36,287.93,297.79,299.71,309.70,311.29
21792285,2.00,2.00,3.00,Espaço inteiro: apartamento,263,92050.00,-27.11,-48.62,False,10,350.00,351.68,363.34,364.01,377.83,378.19,392.95,393.98
53273394,2.00,2.00,2.00,Espaço inteiro: apartamento,189,91750.00,-27.14,-48.60,False,7,485.45,471.69,503.95,491.57,524.05,509.30,545.01,529.45
639216644351145145,5.00,5.00,6.00,Espaço inteiro: apartamento,79,91750.00,-27.13,-48.60,False,0,1161.39,1146.85,1205.64,1193.75,1253.75,1238.27,1303.90,1283.22
761012802307670121,2.00,2.00,3.00,Espaço inteiro: apartamento,216,91674.00,-27.10,-48.61,False,0,424.42,425.76,440.59,442.88,458.17,459.46,476.49,476.47
705946468067026302,2.00,2.00,4.00,Espaço inteiro: apartamento,240,91440.00,-27.14,-48.60,False,0,381.00,380.30,395.52,394.44,411.30,411.52,427.75,426.74
684175737491387722,1.00,3.00,3.00,Espaço inteiro: casa,299,91150.00,-27.10,-48.62,False,0,304.85,305.78,316.46,317.83,329.09,330.83,342.25,343.98
719470154524862442,2.00,3.00,3.00,Espaço inteiro: apartamento,234,91050.00,-27.14,-48.59,False,0,389.10,391.38,403.93,404.96,420.04,423.03,436.85,438.76
39300326,2.00,2.00,3.00,Espaço inteiro: apartamento,235,90730.00,-27.15,-48.59,True,23,386.09,386.05,400.79,400.58,416.79,417.71,433.46,434.16
22782176,1.00,1.00,1.00,Espaço inteiro: apartamento,336,90720.00,-27.14,-48.60,False,0,270.00,272.65,280.29,283.05,291.47,294.54,303.13,306.09
622986798940783834,2.00,2.00,4.00,Espaço inteiro: apartamento,336,90720.00,-27.15,-48.57,False,4,270.00,271.42,280.29,281.87,291.47,293.27,303.13,304.92
45985027,3.00,3.00,5.00,Espaço inteiro: apartamento,333,90080.00,-27.13,-48.60,False,1,270.51,270.30,280.82,281.46,292.02,295.15,303.70,305.05
22876986,1.00,2.00,3.00,Espaço inteiro: apartamento,320,90050.00,-27.15,-48.58,False,22,281.41,281.26,292.13,292.46,303.78,303.73,315.94,315.89
707877403177542442,2.00,2.00,2.00,Espaço inteiro: apartamento,283,90010.00,-27.12,-48.61,False,0,318.06,320.36,330.17,332.53,343.35,346.28,357.08,360.37
16017693,3.00,3.00,4.00,Espaço inteiro: apartamento,336,89621.00,-27.12,-48.61,False,21,266.73,269.73,276.89,278.68,287.94,291.72,299.46,304.62
30315370,2.00,3.00,5.00,Espaço inteiro: apartamento,164,89300.00,-27.13,-48.60,False,3,544.51,544.97,565.26,564.61,587.81,584.78,611.32,613.10
39197724,2.00,3.00,4.00,Espaço inteiro: apartamento,259,88890.00,-27.12,-48.61,True,25,343.20,345.16,356.28,358.39,370.50,373.25,385.32,387.24
53105307,2.00,3.00,4.00,Espaço inteiro: apartamento,156,88800.00,-27.14,-48.60,False,0,569.23,563.72,590.92,585.52,614.50,607.45,639.08,634.28
746926066559603796,1.00,2.00,3.00,Espaço inteiro: apartamento,252,88800.00,-27.13,-48.60,False,0,352.38,353.87,365.81,366.43,380.40,381.20,395.62,396.22
31050234,3.00,2.00,5.00,Espaço inteiro: casa,181,88690.00,-27.05,-48.59,False,3,490.00,490.79,508.67,502.36,528.96,521.62,550.12,541.51
35912580,2.00,3.00,3.00,Espaço inteiro: apartamento,325,88690.00,-27.13,-48.61,False,11,272.89,274.97,283.29,285.85,294.59,296.84,306.38,308.90
53794321,2.00,2.00,2.00,Espaço inteiro: apartamento,230,88631.00,-27.14,-48.59,False,6,385.35,388.20,400.03,401.75,416.00,417.52,432.64,434.03
41817279,2.00,3.00,5.00,Espaço inteiro: apartamento,215,88350.00,-27.14,-48.60,False,7,410.93,409.31,426.59,426.45,443.61,442.41,461.35,460.32
594857002569221203,2.00,3.00,5.00,Espaço inteiro: apartamento,254,88300.00,-27.12,-48.61,False,1,347.64,347.40,360.88,360.53,375.28,375.52,390.29,390.36
39145336,2.00,2.00,4.00,Espaço inteiro: apartamento,252,88164.00,-27.13,-48.60,False,9,349.86,350.59,363.19,364.54,377.68,378.63,392.78,393.91
705329280630368001,4.00,3.00,5.00,Espaço inteiro: apartamento,44,88000.00,-27.14,-48.59,False,0,2000.00,1807.89,2076.20,1881.30,2159.04,1951.06,2245.40,2021.12
31199819,2.00,2.00,3.00,Espaço inteiro: apartamento,244,87850.00,-27.15,-48.57,False,16,360.04,361.87,373.76,376.90,388.67,390.41,404.22,406.69
742505084037069302,2.00,2.00,2.00,Espaço inteiro: apartamento,137,87475.00,-27.13,-48.60,False,1,638.50,611.09,662.83,630.71,689.28,660.69,716.85,690.06
720383944790760874,2.00,2.00,5.00,Espaço inteiro: apartamento,272,86740.00,-27.10,-48.61,False,0,318.90,319.16,331.05,332.21,344.26,345.20,358.03,358.99
26258339,6.00,4.00,13.00,Espaço inteiro: casa,50,86400.00,-27.15,-48.57,False,18,1728.00,1799.45,1793.84,1884.98,1865.41,1938.58,1940.03,1996.57
629724091250673746,2.00,2.00,3.00,Espaço inteiro: apartamento,336,86191.00,-27.14,-48.59,False,7,256.52,261.26,266.29,270.94,276.92,281.41,288.00,292.97
35251479,3.00,4.00,7.00,Espaço inteiro: apartamento,80,86000.00,-27.10,-48.61,False,7,1075.00,1064.89,1115.96,1107.71,1160.48,1152.42,1206.90,1184.64
41533462,3.00,3.00,6.00,Espaço inteiro: apartamento,336,85920.00,-27.13,-48.60,True,34,255.71,261.80,265.46,272.86,276.05,283.73,287.09,294.85
674566887638611404,2.00,3.00,3.00,Espaço inteiro: apartamento,262,85800.00,-27.13,-48.60,False,0,327.48,329.06,339.96,340.86,353.52,354.37,367.66,368.60
27504754,3.00,3.00,5.00,Espaço inteiro: apartamento,73,85600.00,-27.10,-48.62,False,12,1172.60,1123.84,1217.28,1166.53,1265.85,1221.96,1316.48,1264.01
40910065,2.00,3.00,5.00,Espaço inteiro: apartamento,254,85340.00,-27.14,-48.60,False,7,335.98,333.94,348.79,346.64,362.70,361.56,377.21,375.96
41564820,2.00,3.00,6.00,Espaço inteiro: casa,273,85100.00,-27.16,-48.57,False,2,311.72,313.75,323.60,325.72,336.51,338.33,349.97,352.88
31055581,2.00,2.00,4.00,Espaço inteiro: apartamento,261,85075.00,-27.13,-48.60,True,50,325.96,326.52,338.38,338.85,351.88,352.38,365.95,367.33
40885488,2.00,2.00,2.00,Espaço inteiro: apartamento,301,85030.00,-27.13,-48.60,False,14,282.49,283.89,293.25,294.70,304.96,307.50,317.15,319.25
675346432582102900,2.00,3.00,4.00,Espaço inteiro: apartamento,333,84978.00,-27.14,-48.60,False,2,255.19,256.33,264.91,266.39,275.48,277.21,286.50,287.62
47746340,2.00,2.00,5.00,Espaço inteiro: apartamento,336,84974.00,-27.13,-48.60,True,10,252.90,254.84,262.53,264.72,273.01,275.72,283.93,286.22
21397811,2.00,3.00,8.00,Espaço inteiro: apartamento,198,84900.00,-27.13,-48.60,False,9,428.79,423.54,445.12,436.52,462.89,456.30,481.40,473.77
53627363,1.00,2.60,1.00,Quarto inteiro em apartamento,212,84800.00,-27.10,-48.62,False,1,400.00,398.94,415.24,416.14,431.81,432.82,449.08,448.47
557386903732882183,2.00,3.00,5.00,Espaço inteiro: apartamento,273,84550.00,-27.13,-48.60,False,0,309.71,309.49,321.51,320.71,334.33,333.77,347.71,347.91
739119927990563923,2.00,2.00,2.00,Espaço inteiro: apartamento,241,84350.00,-27.09,-48.61,False,0,350.00,349.57,363.34,362.78,377.83,376.61,392.95,392.08
690082923718735718,2.00,2.00,3.00,Espaço inteiro: apartamento,314,84320.00,-27.12,-48.61,False,0,268.54,267.83,278.77,278.22,289.89,288.99,301.48,301.27
47110244,3.00,3.00,4.00,Espaço inteiro: apartamento,181,84100.00,-27.10,-48.61,False,1,464.64,467.07,482.34,479.58,501.59,493.13,521.65,516.30
580589381711973141,2.00,2.00,3.00,Espaço inteiro: apartamento,336,84000.00,-27.12,-48.61,False,5,250.00,249.87,259.52,259.60,269.88,269.76,280.68,280.53
32034301,3.00,2.00,4.00,Espaço inteiro: casa,336,84000.00,-27.10,-48.62,False,0,250.00,262.44,259.52,271.48,269.88,283.38,280.68,294.62
21608050,2.00,3.00,5.00,Espaço inteiro: apartamento,336,84000.00,-27.10,-48.62,False,5,250.00,250.54,259.52,259.86,269.88,270.28,280.68,280.67
745647166195033323,2.00,2.00,2.00,Espaço inteiro: apartamento,336,84000.00,-27.10,-48.61,False,1,250.00,250.33,259.52,259.92,269.88,270.08,280.68,280.81
38800916,2.00,2.00,2.00,Espaço inteiro: apartamento,335,83750.00,-27.15,-48.59,True,23,250.00,250.72,259.52,260.45,269.88,270.86,280.68,281.70
53325047,2.00,2.00,2.00,Espaço inteiro: apartamento,183,83720.00,-27.13,-48.61,False,1,457.49,448.89,474.92,468.16,493.87,487.26,513.62,500.95
46048941,2.00,2.00,4.00,Espaço inteiro: apartamento,336,83670.00,-27.13,-48.60,True,29,249.02,249.01,258.51,258.47,268.82,268.82,279.57,279.52
31141252,2.00,2.00,3.00,Espaço inteiro: apartamento,336,83630.00,-27.12,-48.61,True,46,248.90,248.58,258.38,258.51,268.69,268.70,279.44,279.17
36632832,2.00,3.00,5.00,Espaço inteiro: apartamento,324,83620.00,-27.14,-48.60,False,24,258.09,256.98,267.92,266.79,278.61,277.69,289.75,288.82
52619006,2.00,2.00,3.00,Espaço inteiro: apartamento,336,83470.00,-27.10,-48.61,False,23,248.42,248.83,257.89,258.36,268.18,268.56,278.90,279.31
38693604,2.00,3.00,7.00,Espaço inteiro: apartamento,262,83450.00,-27.14,-48.60,False,10,318.51,317.59,330.65,329.89,343.84,342.25,357.59,355.71
30911045,1.00,2.00,3.00,Espaço inteiro: apartamento,274,83215.00,-27.16,-48.57,False,5,303.70,301.76,315.28,313.09,327.86,325.36,340.97,338.43
47844337,2.00,2.00,2.00,Espaço inteiro: apartamento,277,83100.00,-27.12,-48.61,False,7,300.00,297.94,311.43,309.83,323.86,321.67,336.81,335.21
518893779886421881,2.00,2.00,2.00,Espaço inteiro: apartamento,336,82785.00,-27.13,-48.61,False,4,246.38,247.00,255.77,256.47,265.98,266.60,276.62,277.41
46327364,1.00,1.00,2.00,Espaço inteiro: apartamento,332,82735.00,-27.09,-48.61,False,3,249.20,248.81,258.70,258.15,269.02,268.97,279.78,279.54
32609979,2.00,3.00,4.00,Espaço inteiro: condomínio,208,82530.00,-27.12,-48.61,False,20,396.78,395.85,411.90,411.45,428.33,426.97,445.46,444.40
29851074,2.00,3.00,5.00,Espaço inteiro: apartamento,277,82510.00,-27.15,-48.57,False,28,297.87,298.08,309.22,309.75,321.56,321.64,334.42,335.26
22514231,2.00,2.00,2.00,Espaço inteiro: apartamento,316,82500.00,-27.11,-48.61,True,23,261.08,260.69,271.02,271.09,281.84,281.74,293.11,292.78
47561292,1.00,1.00,2.00,Espaço inteiro: apartamento,336,82460.00,-27.13,-48.60,False,6,245.42,246.05,254.77,255.21,264.93,265.57,275.53,276.02
725205326528652381,2.00,3.00,3.00,Espaço inteiro: casa,320,82340.00,-27.14,-48.59,False,0,257.31,257.56,267.12,267.60,277.77,277.41,288.89,289.13
47817545,2.00,3.00,5.00,Espaço inteiro: apartamento,336,82320.00,-27.14,-48.60,True,23,245.00,246.32,254.33,255.72,264.48,265.70,275.06,276.36
771134836709283777,2.00,3.00,3.00,Espaço inteiro: apartamento,246,82150.00,-27.14,-48.60,False,0,333.94,328.69,346.67,342.07,360.50,354.41,374.92,368.43
693533283162241461,3.00,3.00,3.00,Espaço inteiro: apartamento,271,82125.00,-27.13,-48.60,False,4,303.04,317.62,314.59,327.16,327.14,341.61,340.23,352.83
706489907288794903,2.00,3.00,6.00,Espaço inteiro: apartamento,152,82106.00,-27.13,-48.60,False,0,540.17,527.13,560.75,542.91,583.13,564.38,606.45,589.23
53844708,2.00,3.00,3.00,Espaço inteiro: apartamento,269,81925.00,-27.14,-48.59,False,9,304.55,304.53,316.16,316.71,328.77,329.10,341.92,342.28
46704215,2.00,2.00,2.00,Espaço inteiro: apartamento,336,81815.00,-27.13,-48.60,True,39,243.50,244.10,252.77,253.61,262.86,263.67,273.37,273.95
41532894,2.00,3.00,5.00,Espaço inteiro: apartamento,332,81410.00,-27.12,-48.60,True,59,245.21,245.00,254.55,254.46,264.71,264.57,275.30,275.21
49458831,4.00,3.00,3.00,Espaço inteiro: apartamento,61,80973.00,-27.12,-48.61,False,2,1327.43,1275.57,1378.00,1329.61,1432.98,1392.89,1490.30,1437.01
34600371,2.00,2.00,4.00,Espaço inteiro: apartamento,336,80443.00,-27.10,-48.61,False,8,239.41,238.57,248.54,247.57,258.45,257.62,268.79,267.85
40552765,1.00,2.00,2.00,Espaço inteiro: apartamento,258,80240.00,-27.14,-48.60,False,7,311.01,312.33,322.86,324.65,335.74,336.04,349.17,350.15
44192417,2.00,2.00,3.00,Espaço inteiro: apartamento,281,80150.00,-27.13,-48.60,False,1,285.23,283.98,296.10,295.03,307.91,306.57,320.23,318.86
748903663412694742,1.00,1.00,1.00,Espaço inteiro: apartamento,336,80049.00,-27.13,-48.60,False,0,238.24,238.08,247.32,247.11,257.19,256.82,267.47,267.13
41478160,2.00,2.00,1.00,Espaço inteiro: apartamento,336,79740.00,-27.13,-48.60,False,3,237.32,236.73,246.36,245.74,256.19,255.56,266.44,265.68
52733626,2.00,2.00,2.00,Espaço inteiro: condomínio,270,79623.00,-27.13,-48.60,True,9,294.90,296.24,306.14,307.79,318.35,319.96,331.08,332.06
734252268707224878,3.00,3.00,3.00,Espaço inteiro: apartamento,69,79600.00,-27.10,-48.62,False,0,1153.62,1129.90,1197.58,1173.02,1245.36,1221.64,1295.17,1263.09
24353133,2.00,2.00,3.00,Espaço inteiro: apartamento,336,79560.00,-27.13,-48.60,True,22,236.79,236.98,245.81,245.87,255.61,255.77,265.84,265.89
38946788,2.00,2.00,2.00,Espaço inteiro: apartamento,208,79520.00,-27.12,-48.62,True,20,382.31,387.31,396.87,401.03,412.71,417.13,429.22,433.36
39532664,2.00,3.00,3.00,Espaço inteiro: condomínio,247,79500.00,-27.14,-48.59,True,22,321.86,318.08,334.13,331.35,347.46,343.65,361.36,357.07
543636856398810159,1.00,2.00,2.00,Espaço inteiro: casa,335,79480.00,-27.05,-48.59,False,4,237.25,237.03,246.29,246.01,256.12,256.08,266.37,266.29
32585103,2.00,2.00,2.00,Espaço inteiro: apartamento,336,78900.00,-27.14,-48.59,True,53,234.82,234.95,243.77,243.59,253.49,253.69,263.63,264.07
38852725,2.00,3.00,5.00,Espaço inteiro: apartamento,283,78770.00,-27.13,-48.60,True,32,278.34,276.47,288.94,287.54,300.47,298.94,312.49,311.07
47033043,2.00,2.00,2.00,Espaço inteiro: apartamento,281,78750.00,-27.16,-48.57,True,3,280.25,279.51,290.93,289.95,302.53,301.82,314.64,313.47
30756202,2.00,2.00,3.00,Espaço inteiro: apartamento,188,78500.00,-27.14,-48.60,False,10,417.55,410.20,433.46,425.43,450.76,442.32,468.79,460.63
16570256,3.00,3.00,6.00,Espaço inteiro: apartamento,284,78500.00,-27.13,-48.60,False,6,276.41,288.59,286.94,297.98,298.39,314.44,310.32,326.94
734567878821526204,1.00,1.00,1.00,Espaço inteiro: apartamento,247,78480.00,-27.06,-48.60,False,0,317.73,317.44,329.84,330.12,343.00,342.08,356.72,356.04
695682678491300843,1.00,2.00,2.00,Espaço inteiro: apartamento,165,78425.00,-27.14,-48.59,False,0,475.30,475.79,493.41,494.52,513.10,510.09,533.62,535.72
611556315498200663,2.00,2.00,3.00,Espaço inteiro: apartamento,288,78110.00,-27.15,-48.59,False,0,271.22,269.76,281.55,280.27,292.78,291.29,304.49,303.12
565917175006296984,2.00,2.00,2.00,Espaço inteiro: apartamento,294,78110.00,-27.14,-48.59,False,0,265.68,264.88,275.80,274.90,286.81,286.39,298.28,297.44
53043874,4.00,4.00,5.00,Espaço inteiro: apartamento,63,77880.00,-27.12,-48.61,False,5,1236.19,1189.81,1283.29,1230.61,1334.49,1292.75,1387.87,1340.04
53428425,3.00,3.00,6.00,Espaço inteiro: condomínio,90,77600.00,-27.14,-48.60,False,1,862.22,916.07,895.07,948.70,930.79,977.79,968.02,1029.33
48254075,2.00,2.00,2.00,Espaço inteiro: apartamento,336,77280.00,-27.13,-48.60,True,20,230.00,232.67,238.76,240.82,248.29,250.98,258.22,261.11
25918412,2.00,2.00,5.00,Espaço inteiro: apartamento,322,76920.00,-27.12,-48.61,True,20,238.88,240.90,247.98,250.35,257.88,259.79,268.19,269.81
48624860,2.00,2.00,2.00,Espaço inteiro: apartamento,295,76840.00,-27.14,-48.59,True,4,260.47,260.42,270.40,270.18,281.19,281.51,292.44,292.25
39109062,4.00,4.00,4.00,Espaço inteiro: apartamento,52,76800.00,-27.14,-48.59,False,8,1476.92,1458.54,1533.19,1519.03,1594.37,1586.32,1658.14,1637.95
26898492,2.00,2.00,4.00,Espaço inteiro: casa,209,76730.00,-27.06,-48.60,False,10,367.13,373.34,381.12,388.19,396.32,403.51,412.18,421.08
46471869,2.00,2.00,2.00,Espaço inteiro: apartamento,272,76090.00,-27.16,-48.57,True,8,279.74,280.83,290.40,291.73,301.99,303.38,314.07,314.95
31682871,2.00,2.00,3.00,Espaço inteiro: apartamento,292,75930.00,-27.09,-48.61,False,30,260.03,258.41,269.94,267.75,280.71,278.09,291.94,289.72
760947613603556887,1.00,2.00,3.00,Espaço inteiro: apartamento,318,75830.00,-27.09,-48.61,False,0,238.46,240.30,247.54,250.38,257.42,259.68,267.72,270.23
46372862,1.00,2.00,2.00,Espaço inteiro: apartamento,218,75818.00,-27.14,-48.59,False,0,347.79,353.99,361.04,366.78,375.45,379.79,390.46,398.14
40482082,3.00,2.00,2.00,Espaço inteiro: apartamento,175,75770.00,-27.14,-48.60,False,21,432.97,437.72,449.47,457.73,467.40,478.80,486.10,488.59
31616737,2.00,2.00,3.00,Espaço inteiro: apartamento,335,75700.00,-27.14,-48.59,True,41,225.97,226.68,234.58,235.32,243.94,244.67,253.70,254.58
53277044,2.00,2.00,2.00,Espaço inteiro: apartamento,275,75640.00,-27.15,-48.58,True,5,275.05,276.63,285.53,287.99,296.93,298.82,308.80,310.32
44895797,2.00,3.00,3.00,Espaço inteiro: apartamento,336,75600.00,-27.13,-48.60,True,39,225.00,225.65,233.57,234.15,242.89,243.49,252.61,252.99
569727477825054356,3.00,3.00,6.00,Espaço inteiro: apartamento,126,75600.00,-27.13,-48.61,False,0,600.00,673.27,622.86,696.41,647.71,721.70,673.62,743.94
45328516,2.00,3.00,3.00,Espaço inteiro: apartamento,336,75600.00,-27.13,-48.60,True,34,225.00,225.76,233.57,234.33,242.89,243.60,252.61,253.07
40246675,1.00,2.00,4.00,Espaço inteiro: apartamento,219,75549.00,-27.13,-48.60,False,26,344.97,349.41,358.12,362.90,372.40,376.78,387.30,392.13
30560948,2.00,3.00,4.00,Espaço inteiro: apartamento,182,75400.00,-27.12,-48.61,False,5,414.29,417.23,430.07,432.87,447.23,449.45,465.12,468.57
43468529,3.00,3.00,5.00,Espaço inteiro: apartamento,336,75180.00,-27.11,-48.61,True,19,223.75,230.98,232.27,241.40,241.54,250.68,251.20,259.83
36698654,4.00,4.00,4.00,Espaço inteiro: apartamento,45,75120.00,-27.12,-48.61,False,8,1669.33,1608.46,1732.93,1683.80,1802.08,1729.54,1874.16,1817.61
40814808,2.00,2.00,3.00,Espaço inteiro: apartamento,185,75000.00,-27.11,-48.62,False,6,405.41,404.74,420.85,419.55,437.64,437.03,455.15,452.65
48539302,2.00,3.00,3.00,Espaço inteiro: apartamento,247,74900.00,-27.14,-48.59,True,0,303.24,301.25,314.79,313.71,327.35,326.37,340.45,339.58
31427838,2.00,3.00,3.00,Espaço inteiro: casa,262,74565.00,-27.14,-48.60,True,29,284.60,288.28,295.44,299.05,307.23,310.86,319.52,322.24
20863370,3.00,3.00,5.00,Espaço inteiro: apartamento,79,74462.00,-27.12,-48.60,False,13,942.56,919.91,978.47,954.55,1017.51,991.35,1058.21,1034.57
699234968695487659,2.00,2.00,2.00,Espaço inteiro: casa,336,74430.00,-27.12,-48.61,False,2,221.52,224.08,229.96,232.63,239.13,241.90,248.70,251.48
43441094,1.00,2.00,4.00,Espaço inteiro: apartamento,336,74196.00,-27.09,-48.61,True,76,220.82,221.77,229.23,230.23,238.38,239.29,247.92,248.74
30354217,2.00,3.00,5.00,Espaço inteiro: apartamento,184,73827.00,-27.12,-48.61,False,18,401.23,403.40,416.52,419.64,433.14,435.48,450.47,452.60
45213954,2.00,2.00,4.00,Espaço inteiro: apartamento,161,73780.00,-27.13,-48.61,False,1,458.26,459.59,475.72,475.78,494.70,494.37,514.49,514.62
46334353,4.00,3.00,3.00,Espaço inteiro: apartamento,75,73641.00,-27.12,-48.61,True,24,981.88,966.48,1019.29,998.07,1059.96,1038.96,1102.36,1083.92
31560419,2.00,2.00,4.00,Espaço inteiro: apartamento,177,73233.00,-27.10,-48.62,False,6,413.75,418.23,429.51,432.50,446.65,450.11,464.51,467.71
549806805550927013,2.00,3.00,3.00,Espaço inteiro: apartamento,244,73200.00,-27.13,-48.60,False,0,300.00,299.31,311.43,311.55,323.86,324.88,336.81,336.37
53706823,2.00,2.00,2.00,Espaço inteiro: apartamento,299,73199.00,-27.13,-48.61,False,6,244.81,244.33,254.14,253.46,264.28,263.55,274.85,274.14
9486809,2.00,3.00,3.00,Espaço inteiro: apartamento,267,73100.00,-27.16,-48.56,False,0,273.78,276.15,284.21,286.46,295.55,299.03,307.38,310.70
40960741,1.00,1.00,1.00,Espaço inteiro: apartamento,261,73075.00,-27.13,-48.61,False,3,279.98,280.88,290.65,291.94,302.24,302.59,314.33,315.71
22315910,1.00,1.00,4.00,Espaço inteiro: apartamento,336,72912.00,-27.10,-48.61,False,3,217.00,220.67,225.27,228.76,234.26,238.25,243.63,247.27
