ad_id,ad_name,ad_description,number_of_bathrooms,number_of_bedrooms,number_of_beds,listing_type,average_price,number_rented,revenue,latitude,longitude
52052904,"Apto Inteiro Próx. a Praia, Ar. Cond. ótimo custo","Criamos este apartamento para que seja uma agradável estadia em nossa linda cidade!  Acomoda até 4 pessoas em uma região bem localizada, Perto de supermercado, farmácia, fácil acesso as melhores praias da região  No primeiro andar, com 2 ambientes, banheiro, cozinha, wifi de 77 Mbps e ótima infraestrutura.  Localizado em uma rua sem saída, tranquila você ficará hospedado à apenas 5 minutos da praia.  Seja bem-vindo a Itapema!",1.00,1.00,1.00,Espaço inteiro: apartamento,137.86,373,51420.00,-27.09,-48.61
51405106,"Lindo apartamento quadra mar, mobiliado e decorado",Leve toda a família a este ótimo lugar com muito espaço para se divertir.,3.00,3.00,5.00,Espaço inteiro: apartamento,723.66,71,51380.00,-27.14,-48.59
46101184,Praia de Perequê Porto Belo Ideal para crianças.,"Casa Ampla com quartos grandes e muito arejada. 400 mts até a areia da praia. A casa conta com rede, cadeiras confortaveis. Chuveiro fora da casa para se refrescar. varandas em redor da casa .",2.00,3.00,5.00,Espaço inteiro: casa,800.00,64,51200.00,-27.16,-48.58
559894916966869313,Casa de 3 dormitórios com piscina,"Relaxe com toda a família nesta acomodação tranquila, aconchegante e pronta para você ter seus melhores momentos.",3.00,3.00,3.00,Espaço inteiro: casa,700.00,73,51100.00,-27.12,-48.61
23299596,⚡Apto CENTRAL a 90m da PRAIA #Ar+WiFi - QUADRA MAR,"EXCELENTE LOCALIZAÇÃO! - QUADRA MAR - CENTRO (TUDO PERTO) - WI-FI- AR/SPLIT NOS QUARTOS - ELEVADOR - GARAGEM ESPAÇOSA - LOCAL TRANQUILO E SEGURO - PET FRIENDLY – COZINHA COMPLETA - APTO EXCLUSIVO DOS HÓSPEDES.  Apartamento bem localizado, na rua da padaria Itapanni (24 horas), próximo a mercado, farmácia, academia, bares, restaurantes e shopping. Aproveite a cidade sem precisar tirar o carro da garagem e com a praia pertinho de você.  *Garagem grande, individual, fechada, cabendo caminhonete.",1.00,2.00,2.00,Espaço inteiro: apartamento,118.12,432,51028.00,-27.13,-48.60
39685785,Apartamento na Quadra do Mar de Itapema,"Apartamento totalmente mobiliado com móveis sob medida e com revestimento em porcelanato. Localizado na quadra do mar, fica a 200m da praia. Próximo a supermercado, farmácia restaurantes, bares e comércio em geral.  O prédio possui elevador.",2.00,2.00,2.00,Espaço inteiro: apartamento,129.13,395,51005.00,-27.14,-48.59
52172003,Apartamento 102-,Sua família vai estar perto de tudo ao ficar neste lugar bem-localizado.,2.00,2.00,4.00,Espaço inteiro: apartamento,366.47,139,50939.00,-27.10,-48.61
24404503,Cobertura Frente Mar em Meia Praia!,"Cobertura frente mar na Meia Praia em Itapema. São três quartos, sendo uma suite e mais dormitórios, sala, cozinha, lavanderia, churrasqueira e garagem. Possui estacionamento subterrâneo, chaves com tag e cartão magnético. Perto dos principais shoppings, mercados e restaurantes.",2.00,3.00,4.00,Espaço inteiro: apartamento,403.97,126,50900.00,-27.12,-48.61
584684030614962169,Apartamento 2 Dorm lindo Pertinho do Mar,"Apartamento localizado no início da Meia Praia, bem próximo da praia, ótimo para curtir e apreciar o mar com sua família",2.00,2.00,6.00,Espaço inteiro: apartamento,214.56,237,50850.00,-27.12,-48.61
746268050974638964,Quarto inteiro em uma casa agradável,"Quarto com cama de solteiro e casal, ideal para 3 pessoas, a cozinha fica disponível para uso, banheiro compartilhado com hóspedes da outra unidade. Estacionamento não coberto para 1 carro. A unidade fica no andar superior.",1.00,1.00,2.00,Quarto inteiro em casa,152.92,331,50615.00,-27.08,-48.62
42335961,Apartamento quadra do mar em meia praia SC,"Apartamento no primeiro andar, (diferenciado), ou seja área externa com ótimo espaço ao ar livre, área com banco, ombrelone, sacada com jardim vertical. A poucos metros do mar.  1 suíte  + 2 quartos  + 1 banheiro social  Ar condicionado nos 3  quartos 2 tv  Wi-Fi 1 vaga de garagem (carro pequeno porte) Churrasqueira na sacada 1o andar, ou seja 1 andar de escada, não precisa usar elevador,  Ótima vista pra rua",2.00,3.00,5.00,Espaço inteiro: apartamento,631.38,80,50510.00,-27.13,-48.60
47255498,Apartamento Duplex - Cobertura,nan,3.00,2.00,4.00,Espaço inteiro: apartamento,573.86,88,50500.00,-27.13,-48.60
51507847,Excelente apartamento com sacada ampla e churrasqueira próximo a praia e a avenida principal.,"Sua família vai estar perto de tudo ao ficar neste lugar bem-localizado. Próximo ao Shopping Russi Russi, á 100 metros da praia.",2.00,3.00,4.00,Espaço inteiro: apartamento,504.50,100,50450.00,-27.13,-48.61
37208458,Quarto 2 a 20 metros da Praia Central de Itapema,"Quarto 2 a 20 metros da Praia do centro de Itapema. Apartamento bem iluminado, confortável. No apartamento mora a propietaria, porem pode ter total autonomia para entrar e sair do apartamento. Quartos com chave, e pode usar as áreas comunes do apartamento, como sala, cozinha, churrasqueira etc. Para o periodo de Natal e Ano novo o mínimo sao 10 dias. Aluguel mensal 750,00 para uma pessoa 50,00 por dia para pessoas a mais no mesmo quarto",1.00,1.00,1.00,Quarto inteiro em apartamento,600.00,84,50400.00,-27.09,-48.61
53340772,Espaço inteiro: Apartamento em Meia Praia,"Apto bem localizado em Meia Praia. Possui 3 quartos, sendo uma suíte e banheiro social. Possui ar condicionado na suíte e sala e ventilador de teto em todos os cômodos. Sacada gourmet.  Localizado a 150m da praia. Próxima ao Mc Donald´s, Supermercados, shopping Russi Russi…  Proibido aluguel para festas e eventos. Regras do condomínio devem ser respeitadas. Garagem para um carro. Obs: Não pode camionete. Não possui toalhas de banho e rosto.  Época de natal e ano novo o mínimo é de 7 diárias.",2.00,3.00,5.00,Espaço inteiro: apartamento,539.14,93,50140.00,-27.13,-48.60
46036384,Apto luxo ampla vista mar de Itapema-200m da praia,"Apto de alto padrão com duas suítes, a 250m da praia e ampla vista do mar. Acomoda muito bem até 6 pessoas. O apto conta com sacada e churrasqueira, finamente mobiliado e com climatização completa. Além de ter garagem privativa no prédio ainda fica ao lado da Havan, com acesso fácil a estacionamento.",2.00,2.00,3.00,Espaço inteiro: apartamento,410.66,122,50100.00,-27.12,-48.61
37684935,Quarto 01  cama king,Localizado no bairro morretes o hóspede terá acompanhamento integral de informações para sua estadia.,1.00,1.00,1.00,Quarto inteiro em casa,138.75,361,50090.00,-27.13,-48.62
41856907,"Apto com 3 suítes, 2vag. de garagem, 50mt da praia","Apto com 3 suítes, todas com ar condicionado, TV, internet, sacada com churrasqueira, sacada em volta do apto, 2 vagas de garagem  50 metros da praia, pertinho da panificadora itapani 24 horas (60 metros) perto de mecado, farmácia, os melhores bares e restaurantes!",3.00,3.00,5.00,Espaço inteiro: apartamento,641.67,78,50050.00,-27.13,-48.60
42180312,"Casa Jardim Praia Mar (tv a cabo, wi-fi, ar cond.)","Espaço aconchegante no Jardim Praia Mar, próx aos Bombeiros, supermercado, farmácia, padaria, além de ser 1500mts da praia de Meia Praia (15min a pé). Ótimo para quem procura descanso e aconchego.  Espaço de primeira, com wi-fi, tv a cabo, cozinha completa com utensílios, micro-ondas, cafeteira, chaleira elétrica, roupa de cama (inclui lençóis, travesseiros, mantas, toalhas de banho e rosto), sem garagem.  Tudo pensado com muito carinho para receber você!",1.00,1.00,1.00,Espaço inteiro: townhouse,130.30,382,49775.00,-27.13,-48.61
21324331,⚡Apto CENTRAL a 40m da PRAIA #TUDO PERTO #Ar+WiFi,"EXCELENTE LOCALIZAÇÃO! (PÉ NA AREIA) - QUADRA MAR - CENTRO (TUDO PERTO) - WI-FI - AR/SPLIT NOS QUARTOS - ELEVADOR - GARAGEM ESPAÇOSA - LOCAL SEGURO - PET FRIENDLY.  NÃO FORNECEMOS LENÇÓIS E TOALHAS.  OBRAS NA RUA BARULHO 07 HRS ÀS 19 HRS.  Espaço no centro de Meia Praia, na rua da padaria Itapanni (24 horas), próximo ao supermercado Ofertão, Subway, farmácias, lojas, bares e restaurantes para usufruir da vida noturna da cidade.  *Garagem coberta, individual, fechada, cabe uma caminhonete.",1.00,2.00,2.00,Espaço inteiro: apartamento,106.77,466,49757.00,-27.13,-48.60
753566944813003124,Apartamento charmoso a 30 metros do mar,"Aproveite seus dias de férias, para desfrutar da orla marítima com todos o conforto a sua mão, sempre precisar de carro - mercado, farmácia, padaria, academia, restaurantes, lojinhas, calçadão e a areia da praia para caminhada. Tem o privilégio de estar ao lado do posto salva vidas. De carro, poderá visitar muitas cidades vizinhas há menos de 30 minutos - Bombinhas, 4 ilhas, Balneário Camboriú, e a capital Florianópolis há 65 kms.",2.00,1.00,1.00,Espaço inteiro: apartamento,424.62,117,49680.00,-27.10,-48.61
47354488,Apto 01 próximo ao mar c/ piscina 03 dormitório,"Verificar as data de 20/12 a 28/02 reserva mínima de 07 dias, podendo ter a possibilidade de um encaixe na reserva.  Confortável apartamento, próximo ao comercio em geral e apenas 160 metros da praia, há um supermercado a duas quadra, farmácia a uma quadra, padaria na esquina, bares e restaurante na orla da praia, que ficam a aproximadamente 160 a 500m. Apartamento no terreo;",2.00,3.00,8.00,Espaço inteiro: apartamento,611.67,81,49545.00,-27.10,-48.62
22208899,Apartamento pé na areia na meia praia Itapema,"Apartamento ""pé na areia"", 95m2, aconchegante, com vista para o mar. Distância de 20 metros da praia. Wifi 20 mega e TV a cabo 49' com mais de 100 canais. Ar condicionado split em 2 quartos. O terceiro quarto é um pouco pequeno, não tem espaço para malas. Em compensação tem sofá cama na sala e alguns colchões avulsos. Geladeira, fogão, máquina de lavar, churrasqueira com espetos e grelhas. Sofás confortáveis. Vaga de garagem ideal para carro estreito. Comércio e restaurantes muito próximos.",2.00,3.00,5.00,Espaço inteiro: apartamento,1500.00,33,49500.00,-27.13,-48.60
23523034,Apartamento em frente avenida na quadra do mar,"Tem opções de bar , restaurante , panificadora , mercado , lojas e principalmente uma linda e tranquila praia .",2.00,3.00,3.00,Espaço inteiro: apartamento,408.93,121,49480.00,-27.13,-48.60
53239575,"Apartamento quadra mar, 50 metros da areia.","Para você que ama as águas verdes esmeralda de Itapema, e tem filhos pequenos e não quer quer ficar arriscando atravessar a Nereu Ramos, esse apartamento quadra mar com suíte e ar condicionado é ideal para suas férias tranquila e segura.",2.00,2.00,5.00,Espaço inteiro: apartamento,1052.13,47,49450.00,-27.13,-48.59
45512442,Amplo apto (204) 03 dorm. na beira da praia,"ANO NOVO: mínimo 8 diárias.   Edifício na beira da praia de Itapema. O apartamento é de fundos, mas tem vista para o mar da sacada lateral. Acesso para a praia pelo prédio, pé na areia! Apartamento muito amplo e espaçoso com mais de 130m². São 3 quartos, sendo 2 com ar condiciona, 1 suíte. Cozinha espaçosa e equipada. Área de churrasqueira na sacada coberta, também muito espaçoso. Tem estacionamento para 02 carros. Localização nota 10!",2.00,3.00,3.00,Espaço inteiro: apartamento,555.52,89,49441.00,-27.11,-48.61
22764830,Alugo apartamento 2 suítes - quadra mar,"Alugo apartamento para temporada  QUADRA MAR (30m do mar)  Rua duzentos e cinquenta e nove, n89 -Ap 401    - 2 suítes - sala - cozinha - sacada com churrasqueira - ar condicionado/ventiladores - wifi/sky - berço/banheira/cadeira para bebe - maquina de lavar - microondas/forno elétrico - utensílios de coZinha completo  Prédio com elevador  GARAGEM PARA 1 CARRO (ou 2 carros pequenos)   Contato direto com proprietário",2.00,2.00,2.00,Espaço inteiro: apartamento,348.06,142,49425.00,-27.13,-48.60
53341411,"Apto amplo, localização privilegiada, c/ garagem.","Sua família vai estar perto de tudo ao ficar neste lugar bem-localizado.  90m da praia, na principal avenida, perto de tudo, bares, restaurantes, farmácias, comércio, salão de beleza, farmácias.  Chegue, deixe o carro na garagem e curta a pé!  Em frente ao Kabaak Deck e Bar, 100m do Mc Donalds e do Bar da Brahma.  Em temporada, de dezembro a fevereiro, CONSULTE estadia inferior a 5 dias.  Semana do Natal, Ano Novo e Carnaval, estadia mínima de 7 dias.",2.00,3.00,4.00,Espaço inteiro: apartamento,542.31,91,49350.00,-27.13,-48.60
45650077,A poucos metros da praia e do Shopping Russi Russi,"Nosso apto está a duas quadras do mar, na localização mais desejada de Itapema, onde pode-se guardar o carro na garagem e fazer tudo que precisa a pé. Para curtir a praia, para curtir o centro, ou simplesmente passear e relaxar. A poucos metros do Shopping Russi Russi e no centro do comércio de Meia Praia.",2.00,2.00,2.00,Espaço inteiro: apartamento,200.43,246,49305.00,-27.13,-48.60
38645838,Apartamento a 150metros da praia,nan,2.00,2.00,3.00,Espaço inteiro: condomínio,300.00,164,49200.00,-27.10,-48.62
29370604,"Apartamento Próximo do mar Meia Praia, Itapema SC","Apartamento localizado na Rua 296 em Meia Praia - Itapema SC. TODO EM PORCELANATO, AR CONDICIONADO, WIFI, COZINHA COMPLETA, TV A CABO, GARAGEM ROTATIVA.   Próximo de todo comércio, não precisa tirar carro da garagem para nada.  Aproximadamente 200 metros da Praia. Permitido animais pequeno porte.  Não disponibilizamos roupa de cama e toalhas.",1.00,1.00,4.00,Espaço inteiro: apartamento,147.54,333,49131.00,-27.14,-48.60
655649152790814376,VID. Lindo apartamento de 3 Dormitórios,"Sua família vai estar perto de tudo ao ficar neste lugar bem-localizado.  Com supermercado, farmácias, lojas e padarias a menos de 100 metros. A praia fica a 200 metros . Ideal para que procura espaço destinado a família. O apartamento possui uma garagem bem pequena, ideal para carros pequenos.",2.00,3.00,3.00,Espaço inteiro: apartamento,506.29,97,49110.00,-27.14,-48.60
48466066,AMPLO APARTAMENTO BEIRA MAR,nan,2.00,3.00,4.00,Espaço inteiro: apartamento,845.69,58,49050.00,-27.15,-48.57
40077085,APARTAMENTO 3 SUÍTES PÉ NA AREIA COM VISTA EXUBERANTE,"(Banheira está desativada a água quente)  3 Suítes sendo 1 máster todas climatizadas Sala de jantar e tv Cozinha Área de serviço Sacada com churrasqueira e cozinha fechada em reiki, TV na sacada Lavabo Wifi TV Smart 2 Vagas de garagem Próximo ao supermercado Koch, Banco do Brasil, bares, farmácias, Posto de gasolina na frente, Restaurante Cabral e demais, shopping Russi Russi e Calçadão. Garagem dupla para no máximo 2 caminhonetes, elevador de carro Estamos a disposição para o que necessitarem",3.00,3.00,5.00,Espaço inteiro: apartamento,1400.00,35,49000.00,-27.13,-48.60
755010668469409111,"Apartamento novo, na Meia Praia Itapema SC",Reconecte-se a quem você mais ama neste lugar ideal para família curtir a Praia,2.00,2.00,2.00,Espaço inteiro: condomínio,296.42,165,48910.00,-27.13,-48.61
52929834,"Apartamento 2 quartos Meia Praia, 100m da praia com garagem privativa","Con questo alloggio in centro, la tua famiglia sarà vicina a tutto.",2.00,2.00,3.00,Espaço inteiro: apartamento,611.00,80,48880.00,-27.12,-48.61
11508986,Casa Nova no Centro.,"CASA 2 QUARTOS COM 2 AR CONDICIONADO , WIFI , TV COM MAIS DE 150 CANAIS , SUPER BEM LOCALIZADA Á 6 MINUTOS Á PÉ DA PRAIA !!!",1.00,2.00,3.00,Espaço inteiro: casa,356.42,137,48829.00,-27.10,-48.62
601592861131264636,Condomínio Novo Alto Padrão,"Condomínio Novo ✨🏆  Apenas 1 quadra do mar ⛵☀️🏖️🌅  Apartamento Alto Padrão  3 suítes 🛌🏻 Sala ampla 2 vagas de garagem 🚗🏍️ Todo mobiliado  Lavanderia  🪣🧽👕👚 Sacada grande com Churrasqueira 🍺🥩  ⚠️Sisterna de 150.000 litros de água, caixa d'agua com 300.000 litros de capacidade.  Nunca faltou água 💧  ⚠️Luz não falta, pois colocamos gerador grande, pro caso de faltar luz algum dia.  Lava pés e box de praia.",4.00,3.00,6.00,Espaço inteiro: condomínio,580.95,84,48800.00,-27.13,-48.61
29986734,Apto aconchegante em Meia Praia Itapema,"Apto aconchegante com churrasqueira na sacada, todos utensílios de churrasco e cozinha. Wi-fi, ar condicionado split nos 2 quartos. 2 banheiros com chuveiro. Máquina de lavar roupas. Microondas, chaleira elétrica, sanduicheira, água gelada.  Utensílios para praia disponíveis como guarda sol, frescobol, prancha e 4 cadeiras. TV Smart 50"".  Jogos de mesa como baralho, dominó e jogos de tabuleiro. Redes de proteção em todas as janelas e sacada. 350 m do mar. Praia tranquila e boa para banho.",2.00,2.00,2.00,Espaço inteiro: apartamento,412.37,118,48660.00,-27.14,-48.59
